9.9	0.41	0.76	0.54	7
12.957792	0.270181	0.756557	0.493892	9
12.8	0.75	0.4	0.01	6
11.84693	0.213565	0.833797	0.401347	8
9.4	0.48	0.62	0.32	5
10.9	0.45	0.69	0.63	6
9.3	0.62	0.58	0.21	6
9.600334	1.079303	0.584589	0.148693	3
9.4	0.52	0.52	0.38	5
9.1	0.5	0.57	0.47	5
10.1	0.32	0.44	0.25	5
9.325147	1.127718	0.36026	0.03752	1
9.7	0.54	0.59	0.26	5
9.5	0.41	0.59	0.24	5
11.6	0.69	0.74	0.31	6
9.442495	1.291539	0.307372	0.066919	1
11	0.35	0.65	0.53	8
11.066667	0.67	0.68	0.02	6
12.3	0.84	0.56	0.03	7
9.4	0.53	0.57	0.26	5
12.5	0.27	0.52	0.49	7
11.3	0.78	0.56	0.23	5
11.9	0.12	0.76	0.45	7
8.440393	1.294092	0.492259	0.094422	1
9.414785	1.564623	0.315027	0.065023	1
11.986816	0.316101	0.811692	0.309354	8
9.5	0.51	0.56	0.01	6
11	0.35	0.91	0.49	6
9.8	0.58	0.49	0.1	6
9.614178	1.034317	0.464098	0.014118	2
10.6	0.52	0.86	0.09	7
12.7	0.18	0.44	0.37	6
9.3	0.595	0.57	0.41	5
12.815523	0.265371	0.701606	0.452493	8
9.211068	0.727129	0.477485	0.107021	3
11.3	0.69	0.6	0.07	6
9.6	0.95	0.56	0.03	5
9	1.07	0.57	0.09	5
11.2	0.37	0.81	0.43	7
9.578424	0.977006	0.426212	0.094843	2
12.436311	0.344213	0.656831	0.315486	8
10.2	0.59	0.63	0.31	6
9.5	0.61	0.6	0.04	5
11	0.42	0.53	0.48	5
11.7	0.44	0.57	0.2	6
9.5	0.55	0.78	0.24	6
10.5	0.58	0.56	0.01	7
11.8	0.31	0.69	0.36	5
9.9	0.47	0.86	0.44	4
9.8	0.59	0.71	0.07	5
11.4	0.45	0.65	0.11	6
11.6	0.52	0.63	0.08	6
9.5	0.965	0.5	0.1	5
10.3	0.48	0.53	0.28	5
10.8	0.57	0.62	0.02	6
9.6	0.785	0.52	0.19	6
10.2	0.69	0.72	0	5
10	0.43	0.68	0.33	5
9.4	0.5	0.62	0.35	5
13.744073	0.208831	0.839264	0.662511	10
11.5	0.51	0.57	0.14	6
13.6	0.47	0.88	0.11	7
9.6	0.5	0.44	0.49	5
9.5	0.43	0.64	0.29	5
11	0.35	0.65	0.53	8
8.285964	1.433984	0.427845	0.070623	1
11.5	0.5	0.62	0.29	6
10.047362	1.032166	0.468844	0.134461	3
10.8	0.6	0.56	0	5
9.8	0.645	0.59	0	6
10.8	0.44	0.65	0.47	6
10.2	0.44	0.53	0.24	6
9.4	0.34	0.48	0.28	5
10.2	0.61	0.6	0.18	6
10.923955	0.869028	0.607581	0.201173	4
11.5	0.32	0.77	0.52	6
11.4	0.32	0.73	0.56	6
8.972324	1.010006	0.487403	0.118521	2
9.4	0.975	0.6	0.04	4
10.5	0.41	0.56	0.37	5
11.3	0.43	0.61	0.52	6
11.2	0.48	0.72	0.29	5
12.7	0.47	0.68	0.49	6
10.9	0.42	0.56	0.19	5
13.3	0.39	0.53	0.12	6
12.9	0.66	0.58	0	5
10.2	0.6	1.17	0.3	5
10.9	1.33	0.49	0	5
9.9	0.53	0.68	0.13	6
9.8	0.61	0.53	0.26	5
10.6	0.28	0.68	0.6	5
10.2	0.39	0.75	0.4	6
10.820561	0.977607	0.479841	0.224899	4
11.5	0.74	0.63	0.03	6
9.8	0.39	0.75	0.47	6
9.3	0.37	0.8	0.41	5
11.7	0.42	0.75	0.66	7
8.15654	1.276758	0.366494	0.060334	1
9.5	0.39	1.22	0.44	5
11.3	0.24	0.59	0.35	7
9.4	0.52	0.63	0.04	6
9.3	0.635	1.15	0.68	5
