9.7	0.38	0.73	0.28	7
9.3	0.62	0.6	0.18	5
10.9	0.635	0.75	0.1	6
9.068425	1.09867	0.472537	0.073718	1
11.8	0.62	0.51	0.01	6
11	0.845	0.58	0.01	4
9.5	0.655	0.39	0.03	5
9.9	0.77	0.68	0	5
9.4	0.47	0.61	0.31	5
11.5	0.44	0.83	0.5	5
10.9	0.725	0.39	0.05	5
12.1	0.3	0.64	0.49	7
9.5	0.43	0.55	0.44	5
10.5	0.52	0.61	0.42	6
14.42353	0.260674	0.989456	0.571163	10
9	0.49	0.58	0.33	5
10.1	0.6	0.62	0.06	6
10.8	0.37	0.81	0.44	7
10	0.615	0.73	0.66	7
11.8	0.37	0.72	0.32	6
9.2	0.66	0.48	0.2	5
10.5	0.48	0.53	0.41	6
10.5	0.58	0.48	0.12	5
10.4	0.77	0.64	0.12	6
9.3	0.68	0.5	0	5
9.2	0.62	0.61	0.1	5
12.643693	0.413647	0.713688	0.345957	8
10.5	0.55	0.68	0.19	5
10.7	0.31	0.86	0.49	6
9.1	0.625	1.12	0.2	4
12.1	0.33	0.62	0.41	7
10	0.78	0.53	0.1	5
11.8	0.74	0.57	0.09	6
10	0.58	0.56	0.66	5
9.4	0.6	0.49	0.26	5
11.3	0.67	0.67	0.15	6
12.4	0.34	0.78	0.42	6
9.7	0.37	0.68	0.43	6
9.6	0.52	0.81	0.07	6
9.2	0.315	0.7	0.54	6
9.7	0.685	0.6	0	5
9.4	0.39	0.58	0.08	5
9.5	0.5	0.45	0	5
9.2	0.24	0.54	0.54	5
9.052435	0.718	0.558905	0.136683	3
13.054442	0.136003	0.929428	0.694055	10
10.9	0.61	0.66	0.11	6
9.7	0.39	0.43	0.1	6
8.962864	1.4899	0.383428	0.05964	1
14	0.46	0.79	0.45	6
10.8	0.635	0.69	0.1	7
9.833234	0.951991	0.500148	0.210063	4
9.6	0.43	0.5	0.39	5
10.125206	0.853039	0.454479	0.125703	3
11.2	0.33	0.74	0.63	7
11.7	0.48	0.66	0.64	6
12.4	0.53	0.86	0.6	6
9.2	0.32	1.08	0.51	6
9.5	0.52	0.54	0.26	5
9.6	0.52	0.81	0.07	6
9.7	0.31	0.53	0.57	5
12.211969	0.446971	0.665489	0.489905	8
9.5	0.5	0.48	0.17	5
12.328333	0.350162	0.802563	0.476142	8
10	0.55	0.44	0.09	5
9.8	0.61	0.65	0.01	5
8.56707	1.480264	0.396557	0.041581	1
11.8	0.28	0.74	0.35	7
9	0.545	0.59	0.18	6
9.7	0.55	0.55	0.21	5
10	0.68	0.52	0.02	5
12	0.49	0.63	0.27	6
11.4	0.54	0.84	0	6
10.213843	0.765118	0.578436	0.139136	3
9.9	0.6	0.52	0.26	5
9.8	0.28	1.36	0.54	7
10.6	0.47	0.73	0.4	6
12.3	0.3	0.51	0.68	7
12.796598	0.418486	0.798519	0.315126	8
11.4	1.09	0.43	0.06	4
12	0.33	0.54	0.59	6
13.6	0.4	0.66	0.5	6
9.5	0.43	0.55	0.44	5
8.930401	0.939915	0.546002	0.014747	2
12.8	0.47	0.62	0.02	6
12	0.27	1.13	0.53	7
9.5	0.34	0.81	0.52	6
9.4	0.39	0.54	0.31	6
11	0.36	0.68	0.29	5
11	0.51	0.75	0.13	6
10.8	0.725	0.49	0.09	6
10.9	0.26	0.87	0.48	6
10.8	0.47	0.76	0.43	6
9.3	0.52	0.6	0.33	5
11	0.33	0.71	0.41	6
9.5	0.745	0.59	0.12	6
9.643737	0.961017	0.464535	0.233387	4
10	0.61	0.5	0.19	6
9.6	0.775	0.51	0.22	5
9.2	0.42	0.95	0.53	5
12.252339	0.433656	0.65793	0.384374	8
11.9	0.25	0.6	0.43	6
9.5	0.715	0.54	0.22	6
13.372089	0.257928	0.825003	0.502727	10
11.2	0.45	0.66	0.73	6
9.9	0.45	0.51	0.15	6
12.4	0.22	0.56	0.49	6
11.6	0.53	0.76	0.57	7
13.6	0.42	0.73	0	7
9.6	0.73	0.46	0	4
12.9	0.51	0.87	0.18	7
10.145467	0.981477	0.474038	0.293716	4
