10.3	0.43	0.54	0.29	5
12.4	0.28	0.62	0.48	7
10.5	0.43	0.61	0.3	5
13.956743	0.18045	0.956936	0.643423	10
9.8	0.74	0.51	0.28	5
12.61647	0.40572	0.710206	0.336701	8
11.1	0.915	0.54	0.29	5
10.1	0.695	0.54	0.13	5
9.2	0.56	0.59	0.13	5
10.8	0.39	0.63	0.66	7
11	0.36	0.85	0.46	7
11.5	0.61	0.7	0	6
12	0.31	0.78	0.29	6
12	0.44	0.99	0.58	7
10.8	0.81	0.66	0.05	6
10	0.48	0.56	0.24	6
10.8	0.39	0.61	0.69	6
11.5	0.74	0.63	0.03	6
11.8	0.3	0.72	0.38	6
9.5	0.58	0.55	0.22	5
10.492714	0.919126	0.618231	0.266048	4
9.8	0.88	0.68	0	5
10	0.72	0.94	0.55	5
9.5	0.755	0.5	0.15	5
13.714392	0.21015	0.926353	0.507414	10
11.7	0.3	0.85	0.41	7
10.5	0.51	0.54	0.02	6
11	0.715	0.61	0.19	5
9.3	0.63	0.52	0.17	5
9.9	0.23	0.7	0.57	6
9.2	0.42	0.52	0.21	5
12.2	0.695	0.84	0.53	7
9.4	0.66	0.47	0.04	5
10.5	0.6	0.63	0.49	6
10.1	0.29	0.61	0.49	6
11.9	0.96	0.44	0	6
9.5	0.47	0.46	0.47	5
9.4	0.885	0.53	0.27	5
12.050832	0.445454	0.667698	0.461251	8
10.5	0.4	0.77	0.32	7
10.2	0.53	0.56	0.22	6
12.5	0.43	0.7	0.45	6
9.875646	1.10305	0.523881	0.203744	3
13.566667	0.47	0.88	0.11	7
9.221484	1.184183	0.306175	0.030292	1
13	0.53	0.77	0.79	5
8.518736	1.388954	0.476437	0.062116	2
9.6	0.745	0.82	0.11	5
11.4	0.52	0.76	0.45	6
12.4	0.25	0.8	0.37	7
10.4	0.46	0.64	0.2	6
9.5	0.46	0.63	0.31	6
13.4	0.4	0.9	0.51	7
11.1	0.61	0.77	0.08	6
11.5	1.04	0.62	0.24	5
9.5	0.56	0.93	0.19	5
10.5	0.49	0.76	0.49	5
12	0.35	0.52	0.47	6
9.5	0.39	0.49	0.63	5
10.5	0.31	0.8	0.47	7
9.2	0.34	0.62	0.37	5
9.3	0.33	0.65	0.23	5
10.9	0.295	0.51	0.4	6
10	0.48	0.65	0.32	7
8.249467	1.551764	0.371291	0.050915	1
11.5	0.3	0.57	0.39	7
10.9	0.7	0.69	0.06	5
11.8	0.51	0.66	0.64	7
10	1.005	0.48	0.15	5
11	0.22	0.87	0.36	7
9.6	0.955	0.44	0.05	4
9.669929	0.630187	0.521048	0.297565	4
9.5	0.65	0.67	0.02	6
11.857278	0.309297	0.685242	0.463365	8
10.9	1.33	0.48	0	5
10.1	0.3	0.97	0.6	6
9.9	0.8	0.48	0.11	5
10	0.785	0.67	0.24	5
9.761783	0.915032	0.63727	0.175807	4
11.2	0.31	0.83	0.35	7
9.7	0.635	0.54	0.07	5
10.3	0.59	0.47	0	5
12	0.42	0.77	0.45	6
11.7	0.65	0.74	0.01	7
10.45904	1.00862	0.487077	0.245046	3
9.9	0.41	0.89	0.55	6
11.95	0.65	0.54	0.06	5
10.1	1.02	0.57	0.43	6
11	0.36	0.85	0.46	7
9.3	0.61	0.58	0.2	5
8.976484	1.136737	0.324897	0.007199	1
9.4	0.63	0.57	0.24	5
11.2	0.16	0.71	0.64	6
10.5	0.49	0.47	0.1	5
13.41157	0.152905	0.846628	0.614897	10
10.7	0.91	0.43	0.07	6
10.40502	1.033374	0.570444	0.236172	3
10	0.835	0.52	0	5
9.2	0.34	0.66	0.45	6
10.7	0.825	0.77	0.24	6
9.9	0.27	1.08	0.68	7
10.7	0.5	0.52	0.34	6
10.2	0.52	0.48	0.25	5
9.5	0.64	0.5	0.17	5
10.104512	0.905999	0.513768	0.225313	3
10.3	0.43	0.64	0.32	5
9.2	0.81	0.42	0.25	5
10.5	0.43	0.72	0.42	5
9.1	0.6	0.49	0.29	5
9.8	0.37	0.62	0.25	6
10.258299	0.73541	0.590093	0.16055	3
10.5	0.29	0.6	0.4	5
11.3	0.58	0.58	0	6
9.2	0.39	0.55	0.48	5
10.2	0.45	0.49	0.23	6
11.7	0.42	0.69	0.39	8
11.1	0.42	0.66	0.35	6
12.7	0.865	0.49	0.03	6
10.8	0.3	0.77	0.74	7
10.8	0.24	1.02	0.46	7
9.6	0.64	0.58	0.07	5
11.2	0.48	0.68	0.07	7
11.4	0.46	0.54	0.17	5
9	0.7	0.6	0.24	6
12.6	0.41	0.77	0.41	7
9.9	0.45	0.91	0.31	6
9.5	0.38	0.59	0.3	6
9.2	0.45	0.56	0.2	5
9.6	0.805	0.56	0	5
11.4	0.44	0.58	0	6
9.7	0.36	0.77	0.21	6
9.283449	1.080158	0.353007	0.1473	2
10.1	0.34	0.44	0.25	5
9.9	0.41	0.76	0.54	7
9.2	0.78	1.17	0.51	5
10.047807	1.089818	0.469642	0.242769	3
9.5	0.57	0.69	0.02	5
13.650911	0.289674	0.943678	0.5362	9
10.483959	0.78286	0.564046	0.244801	3
9.3	0.63	0.79	0.31	5
11.4	0.38	0.55	0.57	6
10.4	0.38	0.76	0.51	6
8.877921	1.013468	0.375326	0.058131	1
10.5	0.61	0.73	0.01	5
9.4	0.36	1.06	0.6	5
9.8	0.53	0.46	0.01	5
11.8	0.41	0.49	0.45	7
11.4	0.38	0.64	0.44	6
11.6	0.39	0.66	0.42	6
11.3	0.57	0.71	0.12	7
11.2	0.47	0.8	0.27	5
10.1	0.6	0.54	0.03	5
12	0.4	0.56	0.4	4
10	0.48	0.65	0.32	7
11.3	0.64	0.63	0	6
9.4	0.54	0.91	0.04	6
10.4	0.65	0.64	0.37	6
9.95	0.76	0.63	0.02	3
10.3	0.38	0.61	0.49	5
14.276817	0.148022	0.921614	0.640166	10
10.917236	0.62855	0.458035	0.198251	4
9.8	0.59	0.59	0.01	5
10.2	0.6	1.17	0.3	5
11.696314	0.398654	0.65053	0.338244	8
11.3	0.44	0.69	0.09	6
9.4	0.57	0.6	0	6
10.6	0.64	0.78	0.05	5
10.6	0.46	0.6	0.24	6
9.3	0.59	0.65	0	6
10	1	0.46	0	5
9.5	0.5	0.64	0.46	5
9.7	0.31	0.67	0.44	6
12.038571	0.410534	0.811499	0.324182	8
9.5	0.57	0.68	0.02	5
10.1	0.4	0.74	0.16	7
9.1	0.64	0.62	0.27	6
13.469331	0.22673	0.907356	0.533605	10
11	0.53	0.67	0.09	4
11.3	0.935	0.64	0.22	4
9.8	0.6	0.56	0.26	6
10.7	0.785	0.55	0	6
9.4	0.54	0.61	0.13	5
9.5	0.5	0.55	0.33	5
9.1	0.69	0.61	0.05	5
11.948503	0.341295	0.67516	0.435546	8
9.416895	0.834546	0.432029	0.184864	3
12.7	0.36	0.52	0.19	6
10.3	0.29	1.36	0.35	6
10.9	0.67	0.82	0.02	6
9.3	0.45	0.65	0.23	6
10	0.43	0.64	0.4	7
9	0.49	0.58	0.58	5
8.541938	1.156773	0.422549	0.081005	2
9.9	0.28	0.66	0.49	7
9.4	0.26	0.8	0.42	6
12.138021	0.234509	0.793639	0.300874	8
9.2	0.4	0.64	0.4	5
10.5	0.45	0.83	0.36	5
12.3	0.84	0.56	0.03	7
9.3	0.6	0.57	0.18	6
9.4	0.54	0.62	0.45	5
9.2	0.78	1.17	0.51	5
10.5	0.75	0.64	0.14	5
9.5	0.78	0.49	0.1	5
9.1	0.58	0.62	0.13	6
9.5	0.63	0.62	0.48	5
10.8	0.52	0.59	0.13	6
10.2	0.645	0.71	0.12	5
10.9	0.39	0.83	0.4	6
12	0.31	0.86	0.36	7
9.6	0.49	0.64	0.26	5
11.3	0.42	0.57	0.27	6
10.6	0.46	0.6	0.24	6
10.57872	0.645349	0.604158	0.29932	4
9.6	0.655	0.42	0.26	5
14.343371	0.221592	0.983871	0.545928	10
11.9	0.7	0.6	0.15	6
9.6	0.47	0.65	0.08	6
10	0.32	0.78	0.44	6
8.50993	1.118737	0.36963	0.018562	2
10.9	0.765	0.68	0	6
10.1	0.56	0.56	0.24	6
11	0.64	0.63	0	5
10.98262	0.9215	0.591985	0.21438	4
13.207733	0.260574	0.881217	0.649887	9
8.4	0.61	0.63	0.49	3
9.5	0.56	0.93	0.19	5
10.1	0.675	0.54	0.07	5
11.1	0.43	0.59	0.24	6
10.3	0.33	0.53	0.47	6
10.1	0.62	0.62	0.03	4
9.1	0.84	0.48	0.34	6
9.3	0.69	0.71	0.49	5
8.5	0.38	0.65	0.38	5
10.4	0.35	0.75	0.49	6
13.932237	0.19294	0.810556	0.579867	10
11.7	0.3	0.84	0.34	7
9.9	0.59	0.52	0.26	5
9.1	0.59	0.5	0.29	5
10.1	0.75	0.52	0.12	5
10.4	0.41	0.62	0.24	5
9.9	0.88	0.56	0.04	5
9.2	0.67	0.59	0.19	4
10.6	0.43	0.81	0.02	6
9.8	0.655	0.66	0.12	5
10.1	1.025	0.57	0.43	5
12.503008	0.153936	0.822319	0.475349	9
9.3	0.61	0.51	0.3	4
8.937748	1.323964	0.464955	0.073968	1
10.7	0.78	0.62	0	6
12.5	0.58	0.67	0.2	6
10.1	0.18	0.97	0.51	6
12.5	0.4	0.69	0.5	8
9.4	0.6	0.46	0.06	5
9.7	0.84	0.55	0	5
9.4	0.64	0.67	0.02	6
10.6	0.52	0.86	0.09	7
9.090655	0.998903	0.552149	0.216584	3
12	0.33	0.73	0.38	7
9.6	0.38	0.7	0.48	4
9.5	0.73	0.52	0.21	5
10.4	0.65	0.62	0.02	6
9	0.42	0.64	0.31	5
12.690331	0.423376	0.800896	0.332598	8
10.8	0.725	0.49	0.09	6
10.3	0.22	0.87	0.24	6
9.8	0.87	0.5	0	5
9.9	0.68	0.7	0.16	6
10.3	0.645	0.46	0.03	5
13.6	0.36	0.88	0.34	7
10.7	0.545	0.67	0.06	6
10.5	0.47	0.63	0.46	5
10.7	0.53	0.59	0.06	6
9.8	0.6	0.53	0.25	5
10.761569	0.648334	0.496718	0.24593	4
11.9	0.21	0.59	0.4	6
10.5	0.59	0.92	0.16	7
9.5	0.41	0.62	0.42	6
9.8	0.9	0.56	0.06	5
10.9	0.36	0.73	0.39	6
9.271918	0.963191	0.571126	0.124648	3
10.789476	0.907109	0.547338	0.160447	4
9.9	0.6	0.52	0.26	5
11.8	0.715	0.57	0.01	6
12.6	0.38	0.75	0.4	7
10	0.35	0.54	0.24	4
9.5	0.36	0.62	0.31	6
10	0.67	0.47	0.39	5
11.1	0.47	0.85	0.27	6
11.5	0.39	0.5	0.49	6
10.1	0.695	0.54	0.13	5
14	0.38	0.75	0.01	6
11	0.46	0.73	0.49	6
9	0.58	0.57	0.66	3
9.2	0.58	0.54	0.08	5
9.5	0.65	0.55	0.1	5
9.3	0.56	0.62	0.14	5
9.4	0.62	0.52	0.32	5
13.3	0.625	0.99	0.66	6
8.121978	1.179951	0.378809	0.016671	1
12.6	0.32	0.82	0.45	8
12.5	0.25	0.71	0.39	7
10.162349	0.817737	0.627576	0.262144	4
9.907704	0.701672	0.412605	0.135559	3
11.4	0.43	0.87	0.5	6
12.9	0.52	0.82	0.32	6
10.992121	0.835353	0.578659	0.174757	4
9.3	0.73	0.59	0.24	5
11.8	0.605	0.53	0.02	6
12.3	0.3	0.51	0.68	7
8.45116	1.570245	0.407646	0.06793	1
11	0.24	0.9	0.47	7
12.5	0.31	0.77	0.39	7
9.7	0.69	0.6	0	6
11.2	0.98	0.46	0.01	6
10.9	0.685	0.55	0.07	4
9.972912	0.668318	0.595053	0.173953	4
9.3	0.66	0.6	0.07	5
12.1	0.48	0.59	0.53	7
11.8	0.52	0.64	0.4	6
10.4	0.37	0.82	0.55	6
10	0.785	0.61	0	4
12	0.35	0.7	0.4	7
9.6	0.57	0.7	0.06	6
9.4	0.685	0.55	0.26	5
10.2	0.705	0.66	0.1	5
11.7	0.58	0.49	0.2	5
12.904493	0.355821	0.802102	0.368148	8
9.8	0.28	0.58	0.56	6
9.5	0.43	0.62	0.34	6
12.1	0.39	0.55	0.23	6
9.2	0.87	0.46	0.26	5
12.659899	0.355222	0.784932	0.367148	8
9	0.62	0.53	0.08	5
10.8	0.62	0.62	0.35	5
10.7	0.5	0.62	0.39	6
10.9	0.36	0.73	0.39	6
9.4	0.41	0.52	0.3	5
12.350226	0.320165	0.781016	0.352632	8
9.6	0.46	0.57	0.49	4
11.3	0.38	0.76	0.31	8
9.8	0.62	0.66	0.09	5
9.7	0.39	0.65	0.31	5
9.5	0.69	0.48	0.22	5
13.047856	0.28904	0.757351	0.408578	9
9.9	0.6	0.52	0.26	5
10.7	0.57	0.78	0.5	6
9.2	0.46	0.74	0.26	6
12.114354	0.355777	0.696107	0.355119	8
9.7	0.61	0.6	0.02	6
10	0.64	0.6	0	6
9.2	0.58	0.47	0.03	5
11.6	0.58	0.76	0.02	7
9.2	0.65	0.52	0.6	5
9.5	0.565	0.61	0.34	5
12.9	0.69	0.53	0	6
8.310683	1.203298	0.304792	0.060413	1
10.2	0.57	0.61	0.02	5
11	0.27	0.64	0.34	7
11.8	0.18	0.76	0.51	7
10.4	0.83	0.6	0	6
9.5	0.39	0.51	0.54	5
11.8	0.31	0.79	0.4	7
10.5	0.38	0.73	0.6	5
11.919352	0.370778	0.720007	0.330359	8
11.2	0.57	0.56	0	6
9.2	0.675	0.53	0.26	4
9.9	0.52	0.57	0.22	6
9.4	0.7	0.56	0	5
10	0.56	0.63	0.03	6
10.5	0.51	0.54	0.02	6
9.8	0.38	0.68	0.66	6
9.2	0.415	0.64	0.36	5
10.8	0.24	1.05	0.42	7
9.1	0.42	0.57	0.25	5
11.7	0.28	0.39	0.28	7
10.4	0.32	0.55	0.31	6
9.556988	0.90062	0.549925	0.289962	4
9.5	0.63	0.45	0	5
9.4	0.98	0.48	0.32	5
12.8	0.51	0.59	0.15	6
10.285989	0.95883	0.456994	0.274478	4
9.2	0.935	0.73	0.43	5
9.2	0.21	0.84	0.44	7
9.9	1.04	0.55	0.05	6
12.3	0.28	0.55	0.45	7
10.9	0.64	0.7	0.23	5
8.770325	1.59379	0.482859	0.081708	1
11	0.64	0.58	0.22	5
9.2	0.54	0.61	0.49	5
9.8	0.46	0.54	0.31	5
10	0.65	0.47	0	7
9.8	0.87	0.72	0	4
11.4	0.6	0.57	0.49	5
9.331776	0.833229	0.476799	0.123121	3
11.5	0.76	0.6	0	6
9.8	0.39	0.75	0.47	6
9.368374	0.740242	0.526334	0.224201	3
9.3	0.4	0.67	0.41	6
10.1	0.18	0.97	0.51	6
11	0.35	0.81	0.33	6
11.4	0.39	0.46	0.43	5
11	0.41	0.88	0.52	5
10.2	0.875	0.52	0.05	3
9.6	0.37	0.7	0.2	6
9.4	0.34	0.48	0.28	5
10.8	0.815	0.62	0.01	5
9.3	0.655	1.14	0.49	5
11.6	0.545	0.61	0.12	6
9.7	0.655	0.55	0.16	5
11.8	0.62	0.89	0.12	6
12.426134	0.402768	0.697189	0.314495	8
9.4	0.63	0.57	0.24	5
9.94089	0.603199	0.635446	0.196498	4
9.9	0.83	0.52	0.37	5
9.2	0.51	0.74	0.28	5
11.2	0.58	0.53	0.13	6
9.7	0.55	0.55	0.21	5
10.3	0.38	0.61	0.49	5
10.4	0.8	0.65	0.12	6
9.4	0.39	0.49	0.12	5
10.5	0.5	0.68	0.59	7
10.4	0.48	0.6	0.25	5
11.6	0.58	1.03	0.56	6
12	0.49	0.63	0.27	6
9.8	0.735	0.57	0.05	5
8.8	0.5	0.75	0.5	5
9.6	0.46	0.74	0.31	5
10.3	0.55	0.64	0.23	6
12.30265	0.368382	0.793254	0.441679	8
9.3	0.54	0.6	0.26	6
9.8	0.31	0.93	0.51	6
12.9	0.605	0.55	0.05	5
9.4	0.67	0.54	0	5
11.9	0.715	0.5	0.1	5
9	0.575	0.69	0.61	5
9.4	0.38	0.54	0.55	5
11.1	0.645	0.74	0.49	5
10.6	0.37	0.65	0.34	7
10.5	0.705	0.95	0.05	6
10.1	0.85	0.54	0.14	5
9.6	0.63	0.58	0.21	5
11.1	0.38	0.65	0.14	6
9.8	0.45	0.58	0.38	5
10	0.46	0.57	0.11	5
11.3	0.36	0.62	0.52	6
13	0.37	0.6	0.76	7
10.5	0.41	0.66	0.64	5
9	0.34	0.47	0.38	6
9.7	0.66	0.57	0.03	5
10.4	0.33	0.48	0.46	6
10.6	0.78	0.56	0.22	6
11.5	0.66	0.71	0.39	7
11.7	0.36	0.57	0.24	6
10.9	0.24	0.94	0.34	6
11	0.32	0.78	0.44	7
10.5	1.02	0.48	0.04	4
10.2	0.63	0.63	0.28	6
9.9	0.715	0.59	0.24	5
13.464834	0.273718	0.839	0.612711	9
11.2	0.46	0.53	0	5
11.7	0.56	0.62	0.14	7
10.2	0.89	1.18	0.3	5
9.5	0.775	0.59	0.42	5
10.7	0.775	0.56	0	5
11	0.74	0.59	0	5
8.500293	1.39072	0.537584	0.109847	2
10.5	0.58	0.56	0.01	7
12.5	0.52	0.72	0.08	7
9.032009	1.469402	0.320149	0.012909	1
12.1	0.34	0.69	0.48	7
9.7	0.61	0.62	0.26	5
9.7	0.67	0.74	0	5
9.5	0.59	1.61	0.5	6
10.9	0.31	0.83	0.53	7
9.3	0.615	0.61	0.22	5
9.5	0.35	0.5	0.41	5
9	0.55	0.48	0.03	4
9.491001	1.09606	0.415024	0.035754	1
10.7	0.51	0.93	0	6
10.706318	0.810786	0.517589	0.20075	4
10.5	0.5	0.71	0.3	6
11	0.38	0.85	0.32	6
10.117573	1.199482	0.596065	0.236265	3
11.876603	0.28325	0.784232	0.302604	8
9.941335	0.82287	0.5886	0.167511	4
12.5	0.31	0.59	0.34	7
9.7	0.45	0.57	0.49	5
11.2	1.02	0.55	0	4
9.565364	0.791834	0.508138	0.236544	4
9.9	0.735	0.53	0.02	5
10.8	0.3	0.77	0.74	7
11.4	0.38	0.77	0.49	6
9.7	0.6	0.57	0.5	5
12.8	0.75	0.4	0.01	6
9.2	0.77	0.58	0.2	5
11.1	0.47	0.85	0.27	6
10.4	0.84	0.6	0.63	6
10	0.53	0.64	0	6
9.8	0.63	0.58	0.03	6
10.1	0.18	0.64	0.48	6
9.8	0.74	0.5	0.08	5
9.760774	1.169602	0.437559	0.212769	3
9.6	0.745	0.82	0.11	5
9.8	0.92	0.54	0.24	5
9.3	0.635	1.09	0.37	5
9.5	0.57	0.69	0.31	6
9.6	0.63	0.73	0.06	5
10.707763	0.980606	0.49268	0.278526	4
10.3	0.68	0.6	0.21	5
9.2	0.43	0.56	0.36	6
9.3	0.73	0.52	0.02	5
12.2	0.46	0.62	0.44	6
9.8	0.63	0.58	0.27	6
9.4	0.36	0.5	0.3	5
9.9	0.6	0.49	0.22	5
9.7	0.49	0.54	0.19	5
11.4	0.54	0.71	0.42	6
10	0.59	0.59	0.18	5
9.4	0.54	0.62	0.45	5
11.9	0.6	0.74	0.49	6
10.735499	0.81364	0.642563	0.232298	4
12.8	0.36	0.55	0.32	7
10.8	0.635	0.69	0.1	7
10	0.86	0.62	0.26	5
9.5	0.62	0.54	0.06	5
9.2	0.42	0.61	0.17	6
9.071177	1.035001	0.438022	0.022854	1
12.4	0.29	1.01	0.36	7
9.3	0.835	0.52	0	5
9.934354	0.721627	0.62503	0.239268	4
10.6	0.32	0.61	0.65	5
11.697782	0.371083	0.809243	0.343599	8
9.5	0.36	0.62	0.31	6
12.5	0.49	0.59	0	6
10.5	0.28	0.75	0.56	7
9.5	0.37	0.51	0.52	5
11.4	0.34	0.55	0.42	5
9.8	0.53	0.46	0.01	5
11.2	0.5	0.62	0.74	5
9	0.63	0.58	0	6
11.9	0.36	0.53	0.66	6
9.8	0.62	0.48	0.06	5
11.3	0.78	0.56	0.23	5
9.365676	1.414299	0.490597	0.07364	1
8.160092	1.330481	0.328266	0.066359	1
9.3	0.725	1.07	0.24	5
12.082956	0.357777	0.658107	0.434282	8
9.726112	0.838064	0.466663	0.156854	4
9.5	0.4	0.65	0.3	6
10	0.33	1.1	0.33	8
9.770795	0.972102	0.548068	0.172361	3
9.5	0.51	0.64	0.24	6
9.79411	0.98724	0.49996	0.06196	2
12.6	0.58	0.66	0.02	6
12.746687	0.384952	0.668338	0.332654	8
11.2	0.55	0.76	0.1	6
9.5	0.58	0.58	0.23	6
11	0.36	0.85	0.46	7
10.855732	0.749297	0.500099	0.281655	4
10.4	0.43	0.64	0.17	5
9.329493	1.063335	0.443854	0.1359	3
10.924458	0.64381	0.589305	0.175444	4
8.350087	1.585864	0.401545	0.088107	1
10.3	0.45	0.76	0.55	6
9.1	0.76	1.33	0.68	6
9.55	0.675	0.65	0.1	5
11	0.625	0.57	0.16	5
10.7	0.5	0.79	0.49	6
9.6	0.55	0.67	0.66	5
9.3	0.37	0.67	0.23	5
12.4	0.36	0.93	0.53	6
10.367543	0.804039	0.515654	0.148721	3
12.4	0.48	0.66	0.34	6
9.5	0.69	0.51	0.32	5
9	0.39	0.61	0.3	5
10.3	0.57	0.6	0.05	6
9.8	0.77	0.5	0.32	6
10.4	0.63	0.55	0.07	6
8.002577	1.534628	0.494208	0.06862	1
9.2	0.49	0.69	0.2	6
9.4	0.34	0.59	0.37	6
9.4	0.55	0.61	0.17	5
8.135569	1.474143	0.487175	0.039994	1
9.6	0.49	0.64	0.26	5
9.4	0.58	0.84	0	5
9.2	0.48	0.53	0.24	5
9.7	0.48	0.64	0.08	5
12.380065	0.396628	0.734632	0.460945	8
9.1	0.48	1.06	0.68	6
9.8	0.52	0.6	0.03	5
11.3	0.41	0.76	0.54	6
10.9	0.56	0.87	0.49	5
12.5	0.57	0.84	0.01	7
9.25	0.84	0.72	0.21	6
10.6	0.28	1.04	0.48	6
9.6	0.58	0.72	0.25	5
9.3	0.61	0.4	0.2	5
9.8	0.49	0.64	0.19	6
10	0.415	0.8	0.68	6
11.1	0.34	0.79	0.32	5
10.5	0.4	0.63	0.31	6
10.5	0.49	0.51	0.19	5
9.7	0.4	0.81	0.48	6
9.4	0.4	0.58	0.18	5
9.6	0.26	0.54	0.45	5
9.5	0.68	0.52	0.07	5
10	0.52	0.57	0.03	5
9.7	0.765	0.54	0.04	4
10.535573	0.778113	0.559638	0.211722	4
9.9	0.38	0.52	0.06	6
10	0.43	0.73	0.24	6
11.6	0.32	0.8	0.44	7
11.2	0.37	0.8	0.32	6
10	0.7	0.53	0	6
11.7	0.28	0.39	0.28	7
9.7	0.66	0.57	0.03	5
11.4	0.67	0.49	0.08	6
9.4	0.54	0.62	0.45	5
11.4	0.38	0.55	0.57	6
9.8	0.5	0.87	0.12	6
9.6	0.64	0.54	0.17	5
9.8	0.59	0.71	0.07	5
10.3	0.48	0.55	0.31	6
10.5	0.51	0.54	0.02	6
10.185429	0.874378	0.574677	0.178693	3
10.2	0.58	0.59	0.3	5
11.5	0.54	0.59	0.09	6
12.4	0.28	0.62	0.48	7
9.8	0.31	0.82	0.72	8
9.5	0.68	0.55	0.11	6
9.4	0.53	0.54	0.24	6
12.5	0.49	0.78	0.63	7
9.9	0.64	0.45	0.21	5
9.4	0.71	0.55	0	5
10.5	0.49	0.9	0.2	6
11.1	0.23	0.63	0.4	5
11.572052	0.351471	0.765923	0.301775	8
10	0.22	0.82	0.3	6
10.4	0.46	0.64	0.2	6
12.1	0.48	0.59	0.53	7
8.682556	1.031203	0.450403	0.106805	2
9.9	0.66	0.96	0	6
12.1	0.34	0.77	0.33	7
9.1	0.6	0.49	0.29	5
11.3	0.4	0.49	0.32	7
10.9	0.55	0.6	0.04	6
9.7	0.69	0.47	0.11	5
10.4	0.6	0.63	0	6
10	0.725	0.56	0.24	6
10.5	0.48	0.61	0.54	6
9.9	0.615	0.52	0	5
11.5	0.62	0.57	0.05	6
12.800939	0.152504	0.868224	0.599689	9
9.5	0.43	0.91	0.21	5
9.5	0.49	0.6	0.36	6
8.441771	1.552072	0.368261	0.046905	1
9	0.52	0.65	0.25	6
10.1	0.685	0.7	0.11	6
9.4	0.7	0.56	0	5
14.270937	0.296322	0.992554	0.582072	10
13.1	0.52	0.56	0.15	4
11	0.66	0.72	0.24	6
9.5	0.715	0.54	0.22	6
9.6	0.32	0.78	0.59	5
10	0.71	0.58	0	6
10.5	0.37	0.57	0.5	5
10.5	1.18	0.47	0.21	5
10.4	0.21	0.67	0.52	5
9.941874	1.088973	0.596453	0.10644	3
10.7	0.62	0.58	0.33	6
9.48958	1.053548	0.390828	0.00545	1
9.5	0.5	0.78	0.04	5
9.2	0.34	0.66	0.45	6
9.4	0.59	0.54	0.18	5
9.1	0.47	0.59	0.49	5
12	0.49	0.93	0.67	6
10.3	0.39	0.82	0.49	6
9.2	0.46	1.34	0.59	5
10.9	0.96	0.44	0.2	5
9.8	0.46	0.62	0.29	5
9.2	0.49	0.69	0.2	6
10.416042	1.17149	0.53629	0.22574	3
9.4	0.49	0.48	0.24	5
10.4	0.43	0.85	0.66	7
10.906121	0.863222	0.534316	0.268775	4
11.4	0.6	0.57	0.49	5
10.2	0.24	0.9	0.33	6
10	0.5	0.52	0.24	4
9.2	0.695	0.67	0	5
8.791061	1.521113	0.497242	0.030681	1
10.1	0.695	0.54	0.13	5
